CHROM	START	END	HET	HOM
Chr1	1160000	1461898	0.01655	0.00187
Chr1	1170000	1481016	0.01656	0.00192
Chr1	1180000	1489689	0.01664	0.00189
Chr1	1190000	1520547	0.01722	0.00187
Chr1	1200000	1527567	0.01754	0.0019
Chr1	1210000	1547422	0.01713	0.00193
Chr1	1220000	1664465	0.01692	0.00197
Chr1	1230000	1693229	0.01689	0.00206
Chr1	1240000	1694626	0.01681	0.00204
Chr1	1250000	1718497	0.01699	0.00212
Chr1	1260000	1799135	0.01651	0.00199
Chr1	1270000	1871704	0.01714	0.00196
Chr1	1280000	1876440	0.017	0.00198
Chr1	1290000	1982565	0.01728	0.002
Chr1	1300000	2038647	0.01739	0.00204
Chr1	1310000	2049899	0.01761	0.00209
Chr1	1320000	2058381	0.01757	0.00208
Chr1	1330000	2073750	0.01809	0.00202
Chr1	1340000	2085223	0.01821	0.00194
Chr1	1350000	2110090	0.01844	0.00192
Chr1	1360000	2118395	0.01871	0.002
Chr1	1370000	2126834	0.01916	0.00204
Chr1	1380000	2143204	0.01976	0.00219
Chr1	1390000	2147203	0.01993	0.00218
Chr1	1400000	2162622	0.01984	0.00216
Chr1	1410000	2166032	0.01991	0.00216
Chr1	1420000	2176973	0.01988	0.00214
Chr1	1430000	2208920	0.01977	0.00211
Chr1	1440000	2208936	0.01977	0.00211
Chr1	1450000	2234628	0.02053	0.00209
Chr1	1460000	2240363	0.02048	0.00209
Chr1	1470000	2294838	0.02064	0.00209
Chr1	1480000	2372097	0.02062	0.00208
Chr1	1490000	2418058	0.02022	0.00202
Chr1	1500000	2457034	0.02009	0.00203
Chr1	1510000	2464691	0.02064	0.00204
Chr1	1520000	2486412	0.02059	0.00204
Chr1	1530000	2499798	0.02023	0.00205
Chr1	1540000	2501857	0.02036	0.00204
Chr1	1550000	2553464	0.0204	0.00205
Chr1	1560000	2558265	0.02039	0.00195
Chr1	1570000	2561557	0.02036	0.00194
Chr1	1580000	2561557	0.02036	0.00194
Chr1	1590000	2561685	0.02036	0.00194
Chr1	1600000	2561688	0.02036	0.00194
Chr1	1610000	2561688	0.02036	0.00194
Chr1	1620000	2562226	0.02039	0.00195
Chr1	1630000	2564176	0.02034	0.00195
Chr1	1640000	2564310	0.02035	0.00195
Chr1	1650000	2564400	0.02038	0.00195
Chr1	1660000	2564556	0.02039	0.00195
Chr1	1670000	2564749	0.02046	0.00196
Chr1	1680000	2565695	0.02046	0.00196
Chr1	1690000	2568074	0.02049	0.00191
Chr1	1700000	2599606	0.02073	0.00191
Chr1	1710000	2602067	0.02064	0.00193
Chr1	1720000	2605444	0.02088	0.00189
Chr1	1730000	2608235	0.02105	0.0019
Chr1	1740000	2608575	0.0211	0.0019
Chr1	1750000	2611494	0.02113	0.00191
Chr1	1760000	2611494	0.02113	0.00191
Chr1	1770000	2628031	0.02139	0.00193
Chr1	1780000	2628075	0.0214	0.00193
Chr1	1790000	2628462	0.02145	0.00193
Chr1	1800000	2633758	0.0215	0.00194
Chr1	1810000	2636439	0.02162	0.00194
Chr1	1820000	2636659	0.02155	0.00194
Chr1	1830000	2637117	0.02143	0.00195
Chr1	1840000	2654010	0.02137	0.00196
Chr1	1850000	2656087	0.02137	0.00196
Chr1	1860000	2656211	0.02139	0.00196
Chr1	1870000	2666856	0.02118	0.00198
Chr1	1880000	2735101	0.02043	0.00202
Chr1	1890000	2736232	0.02048	0.00203
Chr1	1900000	2737472	0.02052	0.00204
Chr1	1910000	2738243	0.02031	0.00205
Chr1	1920000	2748383	0.02036	0.00211
Chr1	1930000	2749721	0.02041	0.00212
Chr1	1940000	2749745	0.02041	0.00212
Chr1	1950000	2750058	0.02044	0.00212
Chr1	1960000	2751083	0.02048	0.00212
Chr1	1970000	2751083	0.02048	0.00212
Chr1	1980000	2751156	0.02049	0.00212
Chr1	1990000	2777444	0.02044	0.00213
Chr1	2000000	2779569	0.02055	0.00214
Chr1	2010000	2793830	0.02067	0.00212
Chr1	2020000	2794982	0.02062	0.00212
Chr1	2030000	2795018	0.0206	0.00212
Chr1	2040000	2808573	0.02059	0.00207
Chr1	2050000	2810795	0.02036	0.00202
Chr1	2060000	2812405	0.02034	0.00199
Chr1	2070000	2816659	0.01993	0.00202
Chr1	2080000	2885452	0.01937	0.00204
Chr1	2090000	2986196	0.01932	0.00211
Chr1	2100000	2988720	0.0194	0.00217
Chr1	2110000	3005831	0.01929	0.0022
Chr1	2120000	3243778	0.01894	0.00223
Chr1	2130000	3250962	0.01812	0.00211
Chr1	2140000	3263050	0.01796	0.00209
Chr1	2150000	3274742	0.01777	0.00209
Chr1	2160000	3274939	0.01781	0.00209
Chr1	2170000	3283855	0.01794	0.00209
Chr1	2180000	3285052	0.01791	0.00209
Chr1	2190000	3286984	0.01792	0.00208
Chr1	2200000	3286987	0.01792	0.00208
Chr1	2210000	3348080	0.01787	0.00212
Chr1	2220000	3376019	0.01802	0.00221
Chr1	2230000	3384449	0.01804	0.00222
Chr1	2240000	3389404	0.0177	0.00221
Chr1	2250000	3389540	0.01771	0.00222
Chr1	2260000	3389578	0.01771	0.00222
Chr1	2270000	3389583	0.01771	0.00222
Chr1	2280000	3401524	0.01746	0.00221
Chr1	2290000	3401647	0.01747	0.00221
Chr1	2300000	3415588	0.01773	0.00231
Chr1	2310000	3415588	0.01773	0.00231
Chr1	2320000	3415704	0.01776	0.00231
Chr1	2330000	3415714	0.01777	0.00231
Chr1	2340000	3415714	0.01777	0.00231
Chr1	2350000	3415789	0.01777	0.00232
Chr1	2360000	3415925	0.01779	0.00233
Chr1	2370000	3415927	0.01779	0.00233
Chr1	2380000	3416567	0.0178	0.00234
Chr1	2390000	3417454	0.0178	0.00235
Chr1	2400000	3418606	0.01799	0.00237
Chr1	2410000	3442650	0.01807	0.00238
Chr1	2420000	3443191	0.01816	0.00238
Chr1	2430000	3443291	0.01816	0.00237
Chr1	2440000	3443336	0.01816	0.00237
Chr1	2450000	3443336	0.01816	0.00237
Chr1	2460000	3444140	0.01782	0.00237
Chr1	2470000	3445232	0.01736	0.00238
Chr1	2480000	3445245	0.01736	0.00238
Chr1	2490000	3448271	0.01694	0.00236
Chr1	2500000	3528506	0.01702	0.0023
Chr1	2510000	3531753	0.01689	0.00231
Chr1	2520000	3531753	0.01689	0.00231
Chr1	2530000	3534298	0.01696	0.00231
Chr1	2540000	3534332	0.01695	0.00231
Chr1	2550000	3534342	0.01696	0.00231
Chr1	2560000	3539928	0.01689	0.00232
Chr1	2570000	3583494	0.01692	0.00229
Chr1	2580000	3585325	0.01658	0.00228
Chr1	2590000	3585544	0.01651	0.00226
Chr1	2600000	3589171	0.01598	0.00222
Chr1	2610000	3603220	0.01608	0.00232
Chr1	2620000	3607358	0.01586	0.00228
Chr1	2630000	3699385	0.01564	0.00227
Chr1	2640000	3716152	0.01593	0.00226
Chr1	2650000	3716152	0.01593	0.00226
Chr1	2660000	3726782	0.01592	0.00221
Chr1	2670000	3794020	0.01613	0.00222
Chr1	2680000	3848951	0.01615	0.00221
Chr1	2690000	3855612	0.01624	0.00223
Chr1	2700000	3860388	0.01624	0.00223
Chr1	2710000	3860433	0.01622	0.00223
Chr1	2720000	3882200	0.01644	0.00226
Chr1	2730000	3886872	0.01669	0.00221
Chr1	2740000	3890112	0.01668	0.00219
Chr1	2750000	4039355	0.01696	0.00212
Chr1	2760000	4041884	0.01683	0.0021
Chr1	2770000	4041884	0.01683	0.0021
Chr1	2780000	4044289	0.01676	0.00208
Chr1	2790000	4044329	0.01678	0.00208
Chr1	2800000	4047208	0.01658	0.00207
Chr1	2810000	4061340	0.01667	0.0021
Chr1	2820000	4133491	0.01675	0.00207
Chr1	2830000	4168277	0.01683	0.00212
Chr1	2840000	4168369	0.01682	0.00212
Chr1	2850000	4168626	0.01681	0.00212
Chr1	2860000	4206534	0.01702	0.00219
Chr1	2870000	4206534	0.01702	0.00219
Chr1	2880000	4207440	0.01703	0.00219
Chr1	2890000	4208326	0.01704	0.00218
Chr1	2900000	4208361	0.01705	0.00218
Chr1	2910000	4208361	0.01705	0.00218
Chr1	2920000	4208361	0.01705	0.00218
Chr1	2930000	4208513	0.01708	0.00219
Chr1	2940000	4208840	0.01707	0.00217
Chr1	2950000	4208844	0.01707	0.00217
Chr1	2960000	4218738	0.01703	0.00215
Chr1	2970000	4218738	0.01703	0.00215
Chr1	2980000	4220865	0.01704	0.00214
Chr1	2990000	4280014	0.01707	0.00206
Chr1	3000000	4287061	0.01774	0.00212
Chr1	3010000	4288899	0.01789	0.00211
Chr1	3020000	4291763	0.0179	0.0021
Chr1	3030000	4291774	0.01788	0.0021
Chr1	3040000	4291774	0.01788	0.0021
Chr1	3050000	4291790	0.01788	0.0021
Chr1	3060000	4291790	0.01788	0.0021
Chr1	3070000	4291790	0.01788	0.0021
Chr1	3080000	4291811	0.01788	0.0021
Chr1	3090000	4291811	0.01788	0.0021
Chr1	3100000	4291811	0.01788	0.0021
Chr1	3110000	4292886	0.01796	0.0021
Chr1	3120000	4292886	0.01796	0.0021
Chr1	3130000	4292886	0.01796	0.0021
Chr1	3140000	4292886	0.01796	0.0021
Chr1	3150000	4292886	0.01796	0.0021
Chr1	3160000	4292886	0.01796	0.0021
Chr1	3170000	4292886	0.01796	0.0021
Chr1	3180000	4292886	0.01796	0.0021
Chr1	3190000	4292886	0.01796	0.0021
Chr1	3200000	4292886	0.01796	0.0021
Chr1	3210000	4292886	0.01796	0.0021
Chr1	3220000	4292886	0.01796	0.0021
Chr1	3230000	4323408	0.01831	0.00212
Chr1	3240000	4332412	0.01878	0.00217
Chr1	3250000	4392628	0.01858	0.00216
Chr1	3260000	4406784	0.01872	0.00221
Chr1	3270000	4415538	0.01841	0.00227
Chr1	3280000	4417162	0.01835	0.00232
Chr1	3290000	4466127	0.0182	0.00233
Chr1	3300000	4466128	0.0182	0.00233
Chr1	3310000	4466796	0.01813	0.00232
Chr1	3320000	4466796	0.01813	0.00232
Chr1	3330000	4466796	0.01813	0.00232
Chr1	3340000	4466797	0.01813	0.00232
Chr1	3350000	4473869	0.01809	0.00224
Chr1	3360000	4473881	0.0181	0.00224
Chr1	3370000	4474281	0.01809	0.00224
Chr1	3380000	4565411	0.01787	0.0023
Chr1	3390000	5215005	0.01783	0.00232
Chr1	3400000	5215235	0.01785	0.00232
Chr1	3410000	5374811	0.01778	0.0022
Chr1	3420000	5387502	0.01747	0.00215
Chr1	3430000	5387813	0.01751	0.00214
Chr1	3440000	5387813	0.01751	0.00214
Chr1	3450000	5469335	0.01748	0.00215
Chr1	3460000	5520854	0.01738	0.00213
Chr1	3470000	5520854	0.01738	0.00213
Chr1	3480000	5520854	0.01738	0.00213
Chr1	3490000	5543839	0.01744	0.00215
Chr1	3500000	5543843	0.01744	0.00215
Chr1	3510000	5543891	0.01744	0.00215
Chr1	3520000	5608839	0.01755	0.00217
Chr1	3530000	5654143	0.01794	0.00226
Chr1	3540000	5713564	0.01784	0.00222
Chr1	3550000	5721259	0.01781	0.00223
Chr1	3560000	5721259	0.01781	0.00223
Chr1	3570000	5722584	0.01751	0.00221
Chr1	3580000	5722933	0.01743	0.00219
Chr1	3590000	5791373	0.018	0.00238
Chr1	3600000	5801556	0.01805	0.00238
Chr1	3610000	5818928	0.01773	0.0024
Chr1	3620000	5818928	0.01773	0.0024
Chr1	3630000	5818928	0.01773	0.0024
Chr1	3640000	5818928	0.01773	0.0024
Chr1	3650000	5818928	0.01773	0.0024
Chr1	3660000	5818928	0.01773	0.0024
Chr1	3670000	5818940	0.01773	0.0024
Chr1	3680000	5818947	0.01773	0.0024
Chr1	3690000	5819116	0.01775	0.0024
Chr1	3700000	5819876	0.01773	0.00242
Chr1	3710000	5820204	0.0177	0.00243
Chr1	3720000	5840226	0.01737	0.00243
Chr1	3730000	5859264	0.01711	0.0024
Chr1	3740000	5859264	0.01711	0.0024
Chr1	3750000	5862417	0.01713	0.0024
Chr1	3760000	5862518	0.01716	0.0024
Chr1	3770000	5862518	0.01716	0.0024
Chr1	3780000	5862518	0.01716	0.0024
Chr1	3790000	5862625	0.01716	0.0024
Chr1	3800000	5863547	0.01716	0.0024
Chr1	3810000	5863680	0.01717	0.0024
Chr1	3820000	5863680	0.01717	0.0024
Chr1	3830000	5863680	0.01717	0.0024
Chr1	3840000	5863697	0.01717	0.0024
Chr1	3850000	5863830	0.01715	0.0024
Chr1	3860000	5864778	0.01707	0.00239
Chr1	3870000	5864926	0.01704	0.00239
Chr1	3880000	5865394	0.01698	0.00238
Chr1	3890000	5873317	0.01638	0.00234
Chr1	3900000	5873521	0.01637	0.00234
Chr1	3910000	5873521	0.01637	0.00234
Chr1	3920000	5873521	0.01637	0.00234
Chr1	3930000	5873521	0.01637	0.00234
Chr1	3940000	5873521	0.01637	0.00234
Chr1	3950000	5873521	0.01637	0.00234
Chr1	3960000	5873555	0.01638	0.00234
Chr1	3970000	5874002	0.01616	0.00234
Chr1	3980000	5874007	0.01616	0.00234
Chr1	3990000	5874007	0.01616	0.00234
Chr1	4000000	5874025	0.01615	0.00234
Chr1	4010000	5874091	0.01615	0.00234
Chr1	4020000	5874091	0.01615	0.00234
Chr1	4030000	5877643	0.01578	0.00228
Chr1	4040000	5878051	0.01584	0.00228
Chr1	4050000	5924560	0.01621	0.00233
Chr1	4060000	6010620	0.01643	0.00233
Chr1	4070000	6019859	0.01651	0.00232
Chr1	4080000	6019859	0.01651	0.00232
Chr1	4090000	6019859	0.01651	0.00232
Chr1	4100000	6025820	0.01651	0.00229
Chr1	4110000	6026271	0.01651	0.0023
Chr1	4120000	6027660	0.01643	0.00229
Chr1	4130000	6027661	0.01643	0.00229
Chr1	4140000	6043160	0.01632	0.00228
Chr1	4150000	6043247	0.01637	0.00227
Chr1	4160000	6043247	0.01637	0.00227
Chr1	4170000	6053729	0.01648	0.00224
Chr1	4180000	6053732	0.01648	0.00224
Chr1	4190000	6054104	0.01645	0.00219
Chr1	4200000	6054105	0.01645	0.00219
Chr1	4210000	6069919	0.01641	0.00225
Chr1	4220000	6072478	0.01649	0.00227
Chr1	4230000	6074011	0.01652	0.0023
Chr1	4240000	6081202	0.01655	0.0023
Chr1	4250000	6085938	0.01656	0.0023
Chr1	4260000	6087732	0.01659	0.00231
Chr1	4270000	6087732	0.01659	0.00231
Chr1	4280000	6094788	0.01642	0.00231
Chr1	4290000	6100118	0.01547	0.00227
Chr1	4300000	6100735	0.01534	0.00228
Chr1	4310000	6100778	0.01535	0.00228
Chr1	4320000	6100778	0.01535	0.00228
Chr1	4330000	6112660	0.01468	0.00221
Chr1	4340000	6125453	0.0146	0.00222
Chr1	4350000	6125520	0.01461	0.00222
Chr1	4360000	6125775	0.01465	0.00226
Chr1	4370000	6125788	0.01466	0.00226
Chr1	4380000	6172786	0.0148	0.0023
Chr1	4390000	6173702	0.01486	0.0023
Chr1	4400000	6180230	0.01455	0.00227
Chr1	4410000	6196846	0.01476	0.00226
Chr1	4420000	6230775	0.01554	0.00226
Chr1	4430000	6231169	0.01562	0.00226
Chr1	4440000	6231217	0.01562	0.00226
Chr1	4450000	6231227	0.01564	0.00226
Chr1	4460000	6232883	0.01578	0.00225
Chr1	4470000	6237075	0.01592	0.00229
Chr1	4480000	6282738	0.01637	0.00235
Chr1	4490000	6288105	0.01653	0.00235
Chr1	4500000	6288157	0.01656	0.00235
Chr1	4510000	6288604	0.01671	0.00234
Chr1	4520000	6288604	0.01671	0.00234
Chr1	4530000	6288604	0.01671	0.00234
Chr1	4540000	6288604	0.01671	0.00234
Chr1	4550000	6288607	0.0167	0.00234
Chr1	4560000	6288739	0.01673	0.00234
Chr1	4570000	6289593	0.01685	0.00233
Chr1	4580000	6289593	0.01685	0.00233
Chr1	4590000	6289593	0.01685	0.00233
Chr1	4600000	6289593	0.01685	0.00233
Chr1	4610000	6289593	0.01685	0.00233
Chr1	4620000	6289593	0.01685	0.00233
Chr1	4630000	6289593	0.01685	0.00233
Chr1	4640000	6289593	0.01685	0.00233
Chr1	4650000	6289593	0.01685	0.00233
Chr1	4660000	6289593	0.01685	0.00233
Chr1	4670000	6291985	0.01688	0.00233
Chr1	4680000	6292005	0.0169	0.00233
Chr1	4690000	6292005	0.0169	0.00233
Chr1	4700000	6292005	0.0169	0.00233
Chr1	4710000	6292005	0.0169	0.00233
Chr1	4720000	6292006	0.0169	0.00233
Chr1	4730000	6292006	0.0169	0.00233
Chr1	4740000	6292006	0.0169	0.00233
Chr1	4750000	6292006	0.0169	0.00233
Chr1	4760000	6292006	0.0169	0.00233
Chr1	4770000	6292093	0.01691	0.00234
Chr1	4780000	6292093	0.01691	0.00234
Chr1	4790000	6292093	0.01691	0.00234
Chr1	4800000	6292093	0.01691	0.00234
Chr1	4810000	6292093	0.01691	0.00234
Chr1	4820000	6292093	0.01691	0.00234
Chr1	4830000	6292093	0.01691	0.00234
Chr1	4840000	6292093	0.01691	0.00234
Chr1	4850000	6292093	0.01691	0.00234
Chr1	4860000	6292093	0.01691	0.00234
Chr1	4870000	6292093	0.01691	0.00234
Chr1	4880000	6292093	0.01691	0.00234
Chr1	4890000	6292093	0.01691	0.00234
Chr1	4900000	6292093	0.01691	0.00234
Chr1	4910000	6292093	0.01691	0.00234
Chr1	4920000	6292093	0.01691	0.00234
Chr1	4930000	6299906	0.01691	0.00234
Chr1	4940000	6300125	0.01698	0.00229
Chr1	4950000	6300140	0.01698	0.00229
Chr1	4960000	6300141	0.01698	0.00229
Chr1	4970000	6300141	0.01698	0.00229
Chr1	4980000	6300141	0.01698	0.00229
Chr1	4990000	6300141	0.01698	0.00229
Chr1	5000000	6300141	0.01698	0.00229
Chr1	5010000	6300141	0.01698	0.00229
Chr1	5020000	6300141	0.01698	0.00229
Chr1	5030000	6300141	0.01698	0.00229
Chr1	5040000	6300141	0.01698	0.00229
Chr1	5050000	6300141	0.01698	0.00229
Chr1	5060000	6300141	0.01698	0.00229
Chr1	5070000	6300141	0.01698	0.00229
Chr1	5080000	6300141	0.01698	0.00229
Chr1	5090000	6300141	0.01698	0.00229
Chr1	5100000	6300141	0.01698	0.00229
Chr1	5110000	6300141	0.01698	0.00229
Chr1	5120000	6300141	0.01698	0.00229
Chr1	5130000	6300141	0.01698	0.00229
Chr1	5140000	6300223	0.017	0.00229
Chr1	5150000	6300225	0.017	0.00229
Chr1	5160000	6300225	0.017	0.00229
Chr1	5170000	6300225	0.017	0.00229
Chr1	5180000	6300225	0.017	0.00229
Chr1	5190000	6300225	0.017	0.00229
Chr1	5200000	6300231	0.017	0.00229
Chr1	5210000	6300231	0.017	0.00229
Chr1	5220000	6332752	0.01723	0.0023
Chr1	5230000	6332849	0.0172	0.00231
Chr1	5240000	6332849	0.0172	0.00231
Chr1	5250000	6332849	0.0172	0.00231
Chr1	5260000	6332849	0.0172	0.00231
Chr1	5270000	6332849	0.0172	0.00231
Chr1	5280000	6332849	0.0172	0.00231
Chr1	5290000	6332849	0.0172	0.00231
Chr1	5300000	6332849	0.0172	0.00231
Chr1	5310000	6332849	0.0172	0.00231
Chr1	5320000	6332849	0.0172	0.00231
Chr1	5330000	6332849	0.0172	0.00231
Chr1	5340000	6332849	0.0172	0.00231
Chr1	5350000	6332849	0.0172	0.00231
Chr1	5360000	6332849	0.0172	0.00231
Chr1	5370000	6332934	0.01724	0.00231
Chr1	5380000	6334080	0.01724	0.00228
Chr1	5390000	6355413	0.01766	0.0023
Chr1	5400000	6355413	0.01766	0.0023
Chr1	5410000	6355413	0.01766	0.0023
Chr1	5420000	6355693	0.01768	0.00229
Chr1	5430000	6360611	0.01789	0.00229
Chr1	5440000	6360844	0.01793	0.00229
Chr1	5450000	6366172	0.01801	0.00227
Chr1	5460000	6366172	0.01801	0.00227
Chr1	5470000	6383266	0.01848	0.00226
Chr1	5480000	6394291	0.01861	0.00226
Chr1	5490000	6395226	0.01854	0.00226
Chr1	5500000	6395226	0.01854	0.00226
Chr1	5510000	6395226	0.01854	0.00226
Chr1	5520000	6395226	0.01854	0.00226
Chr1	5530000	6395983	0.01854	0.00222
Chr1	5540000	6395983	0.01854	0.00222
Chr1	5550000	6397610	0.0186	0.00223
Chr1	5560000	6397610	0.0186	0.00223
Chr1	5570000	6397610	0.0186	0.00223
Chr1	5580000	6397610	0.0186	0.00223
Chr1	5590000	6397610	0.0186	0.00223
Chr1	5600000	6397705	0.01857	0.00223
Chr1	5610000	6398280	0.01851	0.00222
Chr1	5620000	6398280	0.01851	0.00222
Chr1	5630000	6401460	0.01853	0.00223
Chr1	5640000	6428583	0.01835	0.0022
Chr1	5650000	6428672	0.01835	0.00221
Chr1	5660000	6446395	0.01837	0.00222
Chr1	5670000	6447176	0.01846	0.00223
Chr1	5680000	6447176	0.01846	0.00223
Chr1	5690000	6450182	0.01852	0.00228
Chr1	5700000	6451566	0.01868	0.0023
Chr1	5710000	6452284	0.01868	0.00229
Chr1	5720000	6471845	0.01866	0.00228
Chr1	5730000	6515651	0.01911	0.00223
Chr1	5740000	6516652	0.01921	0.00222
Chr1	5750000	6516780	0.01922	0.00222
Chr1	5760000	6517757	0.01919	0.0022
Chr1	5770000	6517801	0.01919	0.0022
Chr1	5780000	6519840	0.0193	0.00219
Chr1	5790000	6527914	0.01953	0.00214
Chr1	5800000	6545658	0.01991	0.00219
Chr1	5810000	6549414	0.02023	0.00221
Chr1	5820000	6566656	0.02061	0.00219
Chr1	5830000	6663723	0.02079	0.00217
Chr1	5840000	6663723	0.02079	0.00217
Chr1	5850000	6738945	0.02077	0.00216
Chr1	5860000	6739777	0.02081	0.00217
Chr1	5870000	6777855	0.02127	0.00218
Chr1	5880000	6853707	0.02226	0.00219
Chr1	5890000	6855740	0.02241	0.00217
Chr1	5900000	6867682	0.02243	0.00217
Chr1	5910000	6877230	0.0225	0.00217
Chr1	5920000	6917467	0.0222	0.00212
Chr1	5930000	6922677	0.02233	0.00213
Chr1	5940000	6922678	0.02233	0.00213
Chr1	5950000	6922678	0.02233	0.00213
Chr1	5960000	6922679	0.02233	0.00213
Chr1	5970000	6922679	0.02233	0.00213
Chr1	5980000	6922679	0.02233	0.00213
Chr1	5990000	6922679	0.02233	0.00213
Chr1	6000000	6922679	0.02233	0.00213
Chr1	6010000	6926526	0.02228	0.00212
Chr1	6020000	6928057	0.02217	0.00211
Chr1	6030000	6964144	0.02239	0.00208
Chr1	6040000	6965087	0.02237	0.0021
Chr1	6050000	6966187	0.02223	0.00211
Chr1	6060000	6986548	0.02242	0.00214
Chr1	6070000	6990385	0.02243	0.00211
Chr1	6080000	7004227	0.02279	0.00208
Chr1	6090000	7004517	0.02281	0.00208
Chr1	6100000	7019654	0.02293	0.00203
Chr1	6110000	7039579	0.02292	0.00196
Chr1	6120000	7040407	0.02282	0.0019
Chr1	6130000	7041797	0.02287	0.00187
Chr1	6140000	7041797	0.02287	0.00187
