CHROM	START	END	HET	HOM
Chr1	1460000	2035534	0.00483	0.00088
Chr1	1470000	2038417	0.00486	0.00088
Chr1	1480000	2049091	0.00492	0.00094
Chr1	1490000	2066554	0.00493	0.00107
Chr1	1500000	2068782	0.00487	0.00107
Chr1	1510000	2082052	0.00487	0.00108
Chr1	1520000	2089615	0.00476	0.00108
Chr1	1530000	2114909	0.00478	0.00103
Chr1	1540000	2121911	0.00487	0.00098
Chr1	1550000	2124301	0.00496	0.00094
Chr1	1560000	2125731	0.00501	0.00077
Chr1	1570000	2127591	0.00533	0.00066
Chr1	1580000	2127591	0.00533	0.00066
Chr1	1590000	2127598	0.00533	0.00066
Chr1	1600000	2127598	0.00533	0.00066
Chr1	1610000	2127598	0.00533	0.00066
Chr1	1620000	2127908	0.00538	0.00066
Chr1	1630000	2134154	0.0055	0.00068
Chr1	1640000	2138829	0.00542	0.00072
Chr1	1650000	2141667	0.00548	0.00073
Chr1	1660000	2143331	0.00551	0.00076
Chr1	1670000	2144459	0.00555	0.00079
Chr1	1680000	2163066	0.00564	0.0008
Chr1	1690000	2166194	0.00565	0.00081
Chr1	1700000	2181353	0.00546	0.00084
Chr1	1710000	2182940	0.0054	0.00084
Chr1	1720000	2211487	0.0053	0.00093
Chr1	1730000	2221035	0.00511	0.00093
Chr1	1740000	2232926	0.00499	0.00092
Chr1	1750000	2237666	0.00498	0.00095
Chr1	1760000	2237666	0.00498	0.00095
Chr1	1770000	2278258	0.005	0.00107
Chr1	1780000	2283283	0.00529	0.00123
Chr1	1790000	2294759	0.00544	0.00137
Chr1	1800000	2309812	0.0054	0.00148
Chr1	1810000	2319088	0.00549	0.00153
Chr1	1820000	2320901	0.00554	0.00152
Chr1	1830000	2331955	0.00554	0.00151
Chr1	1840000	2332537	0.00564	0.00151
Chr1	1850000	2332795	0.00564	0.00151
Chr1	1860000	2342656	0.00576	0.00153
Chr1	1870000	2344484	0.00575	0.00154
Chr1	1880000	2383102	0.00619	0.00167
Chr1	1890000	2400518	0.00614	0.0017
Chr1	1900000	2411335	0.00589	0.00175
Chr1	1910000	2413942	0.00585	0.00177
Chr1	1920000	2464270	0.00576	0.00185
Chr1	1930000	2464849	0.00579	0.00185
Chr1	1940000	2469099	0.00582	0.00187
Chr1	1950000	2485255	0.00585	0.00189
Chr1	1960000	2489993	0.00587	0.00197
Chr1	1970000	2489993	0.00587	0.00197
Chr1	1980000	2490020	0.00587	0.00197
Chr1	1990000	2490961	0.00579	0.00206
Chr1	2000000	2494989	0.00581	0.0021
Chr1	2010000	2502420	0.00576	0.0021
Chr1	2020000	2510422	0.00575	0.0021
Chr1	2030000	2513765	0.00574	0.0021
Chr1	2040000	2548864	0.00572	0.00211
Chr1	2050000	2555066	0.00576	0.00204
Chr1	2060000	2558266	0.00576	0.00202
Chr1	2070000	2562474	0.00562	0.00189
Chr1	2080000	2569925	0.00564	0.00186
Chr1	2090000	2599036	0.00589	0.00188
Chr1	2100000	2599812	0.00583	0.00188
Chr1	2110000	2602873	0.00583	0.00188
Chr1	2120000	2613437	0.00571	0.00184
Chr1	2130000	2674501	0.00514	0.0019
Chr1	2140000	2718091	0.00516	0.00186
Chr1	2150000	2727517	0.0051	0.00178
Chr1	2160000	2733597	0.00505	0.00178
Chr1	2170000	2742449	0.00522	0.00177
Chr1	2180000	2751124	0.00535	0.0018
Chr1	2190000	2756361	0.00547	0.00175
Chr1	2200000	2756415	0.00547	0.00175
Chr1	2210000	2770172	0.00555	0.00169
Chr1	2220000	2793837	0.00554	0.00162
Chr1	2230000	2796133	0.00559	0.00162
Chr1	2240000	2806974	0.0056	0.00155
Chr1	2250000	2806978	0.0056	0.00154
Chr1	2260000	2807421	0.00549	0.00153
Chr1	2270000	2807656	0.00549	0.00153
Chr1	2280000	2809682	0.00532	0.00147
Chr1	2290000	2814115	0.00487	0.0013
Chr1	2300000	2820882	0.00472	0.00119
Chr1	2310000	2821613	0.00474	0.00117
Chr1	2320000	2837556	0.00461	0.00112
Chr1	2330000	2844443	0.00459	0.00112
Chr1	2340000	2861178	0.00448	0.00111
Chr1	2350000	2887156	0.00468	0.00106
Chr1	2360000	2924926	0.00468	0.00106
Chr1	2370000	2927771	0.00456	0.00104
Chr1	2380000	2978561	0.00447	0.00106
Chr1	2390000	2985566	0.00445	0.00105
Chr1	2400000	2988536	0.00455	0.00103
Chr1	2410000	3007459	0.00469	0.00101
Chr1	2420000	3044988	0.00488	0.00101
Chr1	2430000	3096664	0.00505	0.00098
Chr1	2440000	3097132	0.00506	0.00097
Chr1	2450000	3097157	0.00506	0.00097
Chr1	2460000	3104258	0.00512	0.00095
Chr1	2470000	3197069	0.00514	0.00093
Chr1	2480000	3226427	0.00514	0.00093
Chr1	2490000	3241226	0.00535	0.00084
Chr1	2500000	3249756	0.00535	0.00072
Chr1	2510000	3249957	0.00534	0.00072
Chr1	2520000	3250601	0.0053	0.00073
Chr1	2530000	3254791	0.00522	0.00074
Chr1	2540000	3257346	0.00516	0.00074
Chr1	2550000	3259266	0.00507	0.00073
Chr1	2560000	3271058	0.00502	0.00076
Chr1	2570000	3283034	0.00496	0.00084
Chr1	2580000	3284274	0.00488	0.00084
Chr1	2590000	3284721	0.00484	0.00084
Chr1	2600000	3323171	0.00477	0.00083
Chr1	2610000	3374420	0.00507	0.00087
Chr1	2620000	3382855	0.00506	0.00087
Chr1	2630000	3386157	0.00506	0.00086
Chr1	2640000	3391316	0.00507	0.00085
Chr1	2650000	3391316	0.00507	0.00085
Chr1	2660000	3401116	0.00506	0.00083
Chr1	2670000	3416226	0.00523	0.00081
Chr1	2680000	3416671	0.00525	0.00081
Chr1	2690000	3418627	0.00526	0.00081
Chr1	2700000	3418877	0.00526	0.00081
Chr1	2710000	3419374	0.00529	0.00081
Chr1	2720000	3442673	0.00536	0.0008
Chr1	2730000	3444852	0.00532	0.0008
Chr1	2740000	3447213	0.00527	0.0008
Chr1	2750000	3449134	0.00507	0.00078
Chr1	2760000	3489838	0.00486	0.00076
Chr1	2770000	3498036	0.00492	0.00076
Chr1	2780000	3518002	0.00484	0.00076
Chr1	2790000	3518043	0.00484	0.00076
Chr1	2800000	3527881	0.0048	0.00076
Chr1	2810000	3532441	0.0049	0.00073
Chr1	2820000	3575086	0.00525	0.00064
Chr1	2830000	3584678	0.00525	0.00065
Chr1	2840000	3587975	0.00528	0.00065
Chr1	2850000	3589681	0.0053	0.00065
Chr1	2860000	3590089	0.00531	0.00065
Chr1	2870000	3590785	0.00523	0.00062
Chr1	2880000	3591632	0.0051	0.00059
Chr1	2890000	3602918	0.00488	0.00064
Chr1	2900000	3602987	0.00487	0.00064
Chr1	2910000	3602989	0.00487	0.00064
Chr1	2920000	3602989	0.00487	0.00064
Chr1	2930000	3611241	0.00485	0.00062
Chr1	2940000	3666078	0.00481	0.00062
Chr1	2950000	3673368	0.00483	0.00061
Chr1	2960000	3690066	0.00484	0.00059
Chr1	2970000	3690066	0.00484	0.00059
Chr1	2980000	3699797	0.00487	0.00058
Chr1	2990000	3715087	0.00472	0.00059
Chr1	3000000	3715814	0.00469	0.00059
Chr1	3010000	3722448	0.00462	0.00052
Chr1	3020000	3722708	0.0046	0.00052
Chr1	3030000	3722718	0.0046	0.00052
Chr1	3040000	3722732	0.00462	0.00052
Chr1	3050000	3727263	0.00447	0.00054
Chr1	3060000	3727264	0.00447	0.00054
Chr1	3070000	3727264	0.00447	0.00054
Chr1	3080000	3727296	0.00447	0.00054
Chr1	3090000	3727401	0.00445	0.00054
Chr1	3100000	3727711	0.00445	0.00055
Chr1	3110000	3801400	0.00444	0.00058
Chr1	3120000	3801400	0.00444	0.00058
Chr1	3130000	3801400	0.00444	0.00058
Chr1	3140000	3801400	0.00444	0.00058
Chr1	3150000	3801403	0.00444	0.00058
Chr1	3160000	3801405	0.00444	0.00058
Chr1	3170000	3801502	0.00441	0.00058
Chr1	3180000	3801504	0.00441	0.00058
Chr1	3190000	3801601	0.00441	0.00058
Chr1	3200000	3852992	0.00442	0.00059
Chr1	3210000	3852996	0.00442	0.00059
Chr1	3220000	3853020	0.00443	0.00059
Chr1	3230000	3879590	0.00433	0.00059
Chr1	3240000	3881204	0.00424	0.00059
Chr1	3250000	3888583	0.00431	0.00057
Chr1	3260000	3965087	0.00434	0.00065
Chr1	3270000	4028400	0.00442	0.00063
Chr1	3280000	4041091	0.00459	0.00062
Chr1	3290000	4056377	0.00455	0.00056
Chr1	3300000	4056379	0.00455	0.00056
Chr1	3310000	4056477	0.00452	0.00056
Chr1	3320000	4056482	0.00452	0.00056
Chr1	3330000	4060072	0.00451	0.00055
Chr1	3340000	4060074	0.00451	0.00055
Chr1	3350000	4110817	0.0044	0.00054
Chr1	3360000	4110874	0.00439	0.00054
Chr1	3370000	4111490	0.00441	0.00053
Chr1	3380000	4206486	0.00461	0.00054
Chr1	3390000	4228625	0.00471	0.00055
Chr1	3400000	4234802	0.00475	0.00055
Chr1	3410000	4258706	0.00458	0.00056
Chr1	3420000	4291407	0.00457	0.00062
Chr1	3430000	4323586	0.00467	0.00062
Chr1	3440000	4328730	0.00471	0.00062
Chr1	3450000	4358948	0.00507	0.00061
Chr1	3460000	4373522	0.00505	0.0006
Chr1	3470000	4373522	0.00505	0.0006
Chr1	3480000	4373533	0.00505	0.0006
Chr1	3490000	4377746	0.00506	0.0006
Chr1	3500000	4379697	0.00499	0.0006
Chr1	3510000	4381592	0.0051	0.00059
Chr1	3520000	4398960	0.00513	0.0006
Chr1	3530000	4414401	0.00518	0.00069
Chr1	3540000	4420900	0.00527	0.0008
Chr1	3550000	4434335	0.00509	0.00079
Chr1	3560000	4434335	0.00509	0.00079
Chr1	3570000	4440386	0.00501	0.00079
Chr1	3580000	4441032	0.00496	0.00079
Chr1	3590000	4476648	0.00512	0.00078
Chr1	3600000	4500200	0.00514	0.00076
Chr1	3610000	4645249	0.00519	0.00069
Chr1	3620000	4646037	0.00517	0.00069
Chr1	3630000	4646341	0.00517	0.00069
Chr1	3640000	4646341	0.00517	0.00069
Chr1	3650000	4646341	0.00517	0.00069
Chr1	3660000	4646377	0.00517	0.00069
Chr1	3670000	4646499	0.00517	0.00069
Chr1	3680000	4647591	0.00522	0.00069
Chr1	3690000	4656354	0.0052	0.00068
Chr1	3700000	4669538	0.00523	0.00067
Chr1	3710000	4669760	0.00526	0.00067
Chr1	3720000	4764016	0.00524	0.00064
Chr1	3730000	5072223	0.00514	0.00059
Chr1	3740000	5072223	0.00514	0.00059
Chr1	3750000	5111433	0.00514	0.00058
Chr1	3760000	5111433	0.00514	0.00058
Chr1	3770000	5111433	0.00514	0.00058
Chr1	3780000	5111473	0.00514	0.00058
Chr1	3790000	5111858	0.00514	0.00058
Chr1	3800000	5144371	0.00513	0.00058
Chr1	3810000	5187378	0.00516	0.00058
Chr1	3820000	5187643	0.00516	0.00058
Chr1	3830000	5187643	0.00516	0.00058
Chr1	3840000	5187771	0.00515	0.00058
Chr1	3850000	5197690	0.00514	0.00058
Chr1	3860000	5214371	0.00516	0.00056
Chr1	3870000	5214505	0.00515	0.00056
Chr1	3880000	5215094	0.00513	0.00056
Chr1	3890000	5422826	0.00496	0.00054
Chr1	3900000	5423143	0.00495	0.00054
Chr1	3910000	5424449	0.00494	0.00052
Chr1	3920000	5424710	0.00494	0.00048
Chr1	3930000	5424710	0.00494	0.00048
Chr1	3940000	5424821	0.00494	0.00046
Chr1	3950000	5425210	0.00494	0.00046
Chr1	3960000	5437540	0.00497	0.00043
Chr1	3970000	5442144	0.00495	0.00043
Chr1	3980000	5442205	0.00494	0.00043
Chr1	3990000	5442206	0.00494	0.00043
Chr1	4000000	5442335	0.00494	0.00043
Chr1	4010000	5443418	0.00494	0.00043
Chr1	4020000	5443685	0.00492	0.00043
Chr1	4030000	5451866	0.00483	0.00043
Chr1	4040000	5467747	0.00471	0.00039
Chr1	4050000	5571805	0.00487	0.00039
Chr1	4060000	5608884	0.0049	0.00039
Chr1	4070000	5621005	0.0049	0.00039
Chr1	4080000	5621007	0.0049	0.00039
Chr1	4090000	5621249	0.00489	0.00039
Chr1	4100000	5632933	0.00487	0.00039
Chr1	4110000	5639771	0.00491	0.00039
Chr1	4120000	5653237	0.0049	0.00037
Chr1	4130000	5653311	0.0049	0.00037
Chr1	4140000	5661191	0.00486	0.00036
Chr1	4150000	5661331	0.00486	0.00036
Chr1	4160000	5661331	0.00486	0.00036
Chr1	4170000	5664309	0.00484	0.00036
Chr1	4180000	5664313	0.00484	0.00036
Chr1	4190000	5664646	0.00482	0.00036
Chr1	4200000	5664667	0.00482	0.00036
Chr1	4210000	5667079	0.00484	0.00035
Chr1	4220000	5680329	0.00478	0.00034
Chr1	4230000	5688067	0.00467	0.00034
Chr1	4240000	5689457	0.00476	0.00033
Chr1	4250000	5689547	0.00477	0.00033
Chr1	4260000	5693486	0.00478	0.00033
Chr1	4270000	5713496	0.00481	0.00033
Chr1	4280000	5715439	0.00481	0.00033
Chr1	4290000	5723340	0.00472	0.00027
Chr1	4300000	5725003	0.00476	0.00027
Chr1	4310000	5725048	0.00476	0.00027
Chr1	4320000	5725049	0.00476	0.00027
Chr1	4330000	5788320	0.00471	0.00027
Chr1	4340000	5802114	0.00456	0.00027
Chr1	4350000	5809945	0.00452	0.00027
Chr1	4360000	5817688	0.00451	0.00027
Chr1	4370000	5817696	0.00451	0.00027
Chr1	4380000	5870733	0.00454	0.00029
Chr1	4390000	5871787	0.0044	0.00029
Chr1	4400000	5875460	0.00423	0.00029
Chr1	4410000	5878011	0.0041	0.00025
Chr1	4420000	5925502	0.00375	0.00033
Chr1	4430000	6010677	0.00376	0.00034
Chr1	4440000	6025742	0.00378	0.00036
Chr1	4450000	6027511	0.00382	0.00036
Chr1	4460000	6032497	0.00379	0.00036
Chr1	4470000	6055126	0.00373	0.00039
Chr1	4480000	6070300	0.00367	0.00042
Chr1	4490000	6073887	0.00368	0.00042
Chr1	4500000	6075136	0.00369	0.00042
Chr1	4510000	6095863	0.00361	0.00042
Chr1	4520000	6095869	0.00361	0.00042
Chr1	4530000	6095870	0.00361	0.00042
Chr1	4540000	6095891	0.00361	0.00042
Chr1	4550000	6095892	0.00361	0.00042
Chr1	4560000	6095904	0.00361	0.00042
Chr1	4570000	6095904	0.00361	0.00042
Chr1	4580000	6095904	0.00361	0.00042
Chr1	4590000	6095904	0.00361	0.00042
Chr1	4600000	6095904	0.00361	0.00042
Chr1	4610000	6095906	0.00361	0.00042
Chr1	4620000	6095906	0.00361	0.00042
Chr1	4630000	6095906	0.00361	0.00042
Chr1	4640000	6095914	0.00361	0.00042
Chr1	4650000	6100990	0.00372	0.00045
Chr1	4660000	6101320	0.00373	0.00045
Chr1	4670000	6103635	0.00364	0.00048
Chr1	4680000	6119581	0.00367	0.00052
Chr1	4690000	6119635	0.00367	0.00053
Chr1	4700000	6119738	0.00369	0.00053
Chr1	4710000	6126027	0.00369	0.00053
Chr1	4720000	6149196	0.00367	0.00054
Chr1	4730000	6157775	0.00371	0.00054
Chr1	4740000	6157790	0.00371	0.00054
Chr1	4750000	6158647	0.00374	0.00054
Chr1	4760000	6161022	0.00375	0.00054
Chr1	4770000	6162512	0.00376	0.00054
Chr1	4780000	6162514	0.00376	0.00054
Chr1	4790000	6162523	0.00376	0.00054
Chr1	4800000	6162523	0.00376	0.00054
Chr1	4810000	6162608	0.00376	0.00054
Chr1	4820000	6162676	0.00377	0.00054
Chr1	4830000	6162944	0.00378	0.00054
Chr1	4840000	6163002	0.00378	0.00054
Chr1	4850000	6163059	0.00378	0.00054
Chr1	4860000	6163059	0.00378	0.00054
Chr1	4870000	6163122	0.00379	0.00054
Chr1	4880000	6163197	0.00379	0.00054
Chr1	4890000	6163198	0.00379	0.00054
Chr1	4900000	6163209	0.00379	0.00054
Chr1	4910000	6163209	0.00379	0.00054
Chr1	4920000	6163211	0.00379	0.00054
Chr1	4930000	6163381	0.0038	0.00054
Chr1	4940000	6168885	0.00373	0.00054
Chr1	4950000	6168901	0.00373	0.00054
Chr1	4960000	6168903	0.00373	0.00054
Chr1	4970000	6168913	0.00373	0.00054
Chr1	4980000	6168964	0.00372	0.00054
Chr1	4990000	6169389	0.00371	0.00054
Chr1	5000000	6169397	0.00371	0.00054
Chr1	5010000	6170171	0.00369	0.00054
Chr1	5020000	6171664	0.00368	0.00054
Chr1	5030000	6171665	0.00368	0.00054
Chr1	5040000	6171665	0.00368	0.00054
Chr1	5050000	6171671	0.00368	0.00054
Chr1	5060000	6171671	0.00368	0.00054
Chr1	5070000	6171672	0.00368	0.00054
Chr1	5080000	6172369	0.00367	0.00054
Chr1	5090000	6172369	0.00367	0.00054
Chr1	5100000	6172400	0.00367	0.00054
Chr1	5110000	6172400	0.00367	0.00054
Chr1	5120000	6172992	0.00369	0.00054
Chr1	5130000	6173665	0.00368	0.00054
Chr1	5140000	6173780	0.00368	0.00054
Chr1	5150000	6174032	0.00369	0.00054
Chr1	5160000	6174181	0.00369	0.00054
Chr1	5170000	6174261	0.00368	0.00054
Chr1	5180000	6174267	0.00368	0.00054
Chr1	5190000	6174537	0.00366	0.00054
Chr1	5200000	6175337	0.00363	0.00054
Chr1	5210000	6175337	0.00363	0.00054
Chr1	5220000	6177684	0.00361	0.00054
Chr1	5230000	6177798	0.00359	0.00054
Chr1	5240000	6177810	0.00359	0.00054
Chr1	5250000	6177810	0.00359	0.00054
Chr1	5260000	6177812	0.00359	0.00054
Chr1	5270000	6177828	0.00359	0.00054
Chr1	5280000	6177830	0.00359	0.00054
Chr1	5290000	6177850	0.00359	0.00054
Chr1	5300000	6177850	0.00359	0.00054
Chr1	5310000	6177863	0.00359	0.00054
Chr1	5320000	6177875	0.00359	0.00054
Chr1	5330000	6177877	0.00359	0.00054
Chr1	5340000	6177893	0.00359	0.00054
Chr1	5350000	6177898	0.00359	0.00054
Chr1	5360000	6177931	0.00359	0.00054
Chr1	5370000	6178984	0.00355	0.00051
Chr1	5380000	6179227	0.00354	0.00051
Chr1	5390000	6197731	0.00379	0.00051
Chr1	5400000	6197731	0.00379	0.00051
Chr1	5410000	6197731	0.00379	0.00051
Chr1	5420000	6198239	0.00387	0.00051
Chr1	5430000	6221328	0.00398	0.00051
Chr1	5440000	6225594	0.00402	0.00051
Chr1	5450000	6231820	0.00412	0.00051
Chr1	5460000	6233064	0.00416	0.00051
Chr1	5470000	6282725	0.00445	0.00051
Chr1	5480000	6283265	0.0045	0.00051
Chr1	5490000	6285427	0.00453	0.00051
Chr1	5500000	6285508	0.00451	0.00051
Chr1	5510000	6285508	0.00451	0.00051
Chr1	5520000	6285508	0.00451	0.00051
Chr1	5530000	6287066	0.00449	0.00051
Chr1	5540000	6288332	0.00449	0.00051
Chr1	5550000	6329880	0.00454	0.00051
Chr1	5560000	6329880	0.00454	0.00051
Chr1	5570000	6329884	0.00454	0.00051
Chr1	5580000	6329927	0.00453	0.00051
Chr1	5590000	6329928	0.00453	0.00051
Chr1	5600000	6330029	0.00452	0.00051
Chr1	5610000	6332730	0.00455	0.00051
Chr1	5620000	6332730	0.00455	0.00051
Chr1	5630000	6334050	0.00457	0.00051
Chr1	5640000	6334813	0.00451	0.00051
Chr1	5650000	6335411	0.00446	0.00051
Chr1	5660000	6344261	0.00443	0.00051
Chr1	5670000	6364555	0.00424	0.00051
Chr1	5680000	6364787	0.00426	0.00051
Chr1	5690000	6381714	0.00424	0.00051
Chr1	5700000	6382867	0.00424	0.00051
Chr1	5710000	6382927	0.00423	0.00051
Chr1	5720000	6395889	0.0042	0.00051
Chr1	5730000	6401633	0.00413	0.00051
Chr1	5740000	6401849	0.00413	0.00051
Chr1	5750000	6401885	0.00413	0.00051
Chr1	5760000	6409579	0.00414	0.00051
Chr1	5770000	6409621	0.00414	0.00051
Chr1	5780000	6412046	0.00414	0.00051
Chr1	5790000	6412862	0.00415	0.00051
Chr1	5800000	6428072	0.00413	0.00051
Chr1	5810000	6447271	0.00419	0.00051
Chr1	5820000	6463633	0.00417	0.00051
Chr1	5830000	6469699	0.00418	0.00051
Chr1	5840000	6469702	0.00418	0.00051
Chr1	5850000	6470359	0.00417	0.00051
Chr1	5860000	6472270	0.00421	0.00051
Chr1	5870000	6498202	0.00437	0.00051
Chr1	5880000	6520083	0.00484	0.00043
Chr1	5890000	6525972	0.00494	0.00037
Chr1	5900000	6526624	0.00494	0.00037
Chr1	5910000	6528006	0.00502	0.00036
Chr1	5920000	6542695	0.00521	0.00025
Chr1	5930000	6545076	0.00528	0.00022
Chr1	5940000	6545078	0.00528	0.00022
Chr1	5950000	6545079	0.00528	0.00022
Chr1	5960000	6545087	0.00528	0.00021
Chr1	5970000	6545157	0.00529	0.00021
Chr1	5980000	6545157	0.00529	0.00021
Chr1	5990000	6545157	0.00529	0.00021
Chr1	6000000	6545159	0.00529	0.00021
Chr1	6010000	6545768	0.00529	0.00021
Chr1	6020000	6548700	0.00537	0.00019
Chr1	6030000	6564159	0.00548	0.00019
Chr1	6040000	6564842	0.00546	0.00019
Chr1	6050000	6565438	0.00545	0.00019
Chr1	6060000	6607975	0.00539	0.00014
Chr1	6070000	6608944	0.00534	0.00013
Chr1	6080000	6664465	0.00523	0.00014
Chr1	6090000	6724189	0.00522	0.00014
Chr1	6100000	6741503	0.00518	0.00013
Chr1	6110000	6805253	0.00521	8e-05
Chr1	6120000	6808110	0.00523	3e-05
Chr1	6130000	6809535	0.00524	3e-05
Chr1	6140000	6809560	0.00524	3e-05
Chr1	6150000	6812813	0.00524	2e-05
Chr1	6160000	6814148	0.00521	2e-05
Chr1	6170000	6837221	0.00534	2e-05
Chr1	6180000	6904863	0.00572	3e-05
Chr1	6190000	6907580	0.00569	3e-05
