CHROM	START	END	HET	HOM
Chr1	690000	937685	0.01023	0.00032
Chr1	700000	938604	0.01027	0.00031
Chr1	710000	945795	0.01029	0.0003
Chr1	720000	949447	0.01028	0.0003
Chr1	730000	954848	0.01007	0.0003
Chr1	740000	956277	0.0102	0.0003
Chr1	750000	958800	0.00994	0.0003
Chr1	760000	967507	0.00957	0.00025
Chr1	770000	971901	0.00948	0.00021
Chr1	780000	978727	0.00919	0.00015
Chr1	790000	989008	0.00956	0
Chr1	800000	995981	0.0101	0
Chr1	810000	1004467	0.01007	0
Chr1	820000	1017635	0.01028	0
Chr1	830000	1027052	0.00947	0
Chr1	840000	1041246	0.00959	0
Chr1	850000	1047178	0.00976	0
Chr1	860000	1049733	0.00969	0
Chr1	870000	1053785	0.00902	0
Chr1	880000	1066573	0.00876	0
Chr1	890000	1077361	0.00882	0
Chr1	900000	1078919	0.00891	0
Chr1	910000	1083873	0.00908	0
Chr1	920000	1085275	0.00905	0
Chr1	930000	1085577	0.00907	0
Chr1	940000	1089609	0.00921	0
Chr1	950000	1095223	0.0095	0
Chr1	960000	1106654	0.00924	0
Chr1	970000	1138292	0.0085	0
Chr1	980000	1146168	0.00809	0
Chr1	990000	1176402	0.00746	0
Chr1	1000000	1185573	0.00669	0
Chr1	1010000	1197200	0.00634	2e-05
Chr1	1020000	1212176	0.00557	9e-05
Chr1	1030000	1234176	0.00531	0.00016
Chr1	1040000	1243868	0.00522	0.00017
Chr1	1050000	1253900	0.00528	0.00021
Chr1	1060000	1269320	0.00526	0.00027
Chr1	1070000	1282430	0.00491	0.00027
Chr1	1080000	1286855	0.00457	0.00027
Chr1	1090000	1297289	0.00387	0.00027
Chr1	1100000	1317256	0.0034	0.00029
Chr1	1110000	1330262	0.00343	0.00031
Chr1	1120000	1332161	0.00344	0.00031
Chr1	1130000	1333891	0.00356	0.00031
Chr1	1140000	1349282	0.00368	0.00039
Chr1	1150000	1361719	0.00369	0.00048
Chr1	1160000	1364018	0.00369	0.0005
Chr1	1170000	1368339	0.00373	0.00051
Chr1	1180000	1373019	0.00368	0.00051
Chr1	1190000	1391468	0.00374	0.00056
Chr1	1200000	1419227	0.00387	0.00058
Chr1	1210000	1433627	0.004	0.00063
Chr1	1220000	1442024	0.00412	0.00053
Chr1	1230000	1446045	0.00405	0.0006
Chr1	1240000	1448076	0.00395	0.0006
Chr1	1250000	1488050	0.00424	0.00063
Chr1	1260000	1501274	0.00411	0.00057
Chr1	1270000	1519530	0.0042	0.00067
Chr1	1280000	1525975	0.00419	0.00071
Chr1	1290000	1542558	0.00421	0.00073
Chr1	1300000	1572093	0.00466	0.00076
Chr1	1310000	1627959	0.0046	0.00076
Chr1	1320000	1689857	0.00451	0.00087
Chr1	1330000	1702542	0.00434	0.001
Chr1	1340000	1720203	0.00423	0.00103
Chr1	1350000	1728692	0.00417	0.00113
Chr1	1360000	1777895	0.00429	0.00118
Chr1	1370000	1856126	0.00411	0.00115
Chr1	1380000	1876344	0.00409	0.00115
Chr1	1390000	1878049	0.00406	0.00116
Chr1	1400000	1881247	0.00411	0.00114
Chr1	1410000	1883035	0.00405	0.00112
Chr1	1420000	1897726	0.00406	0.00115
Chr1	1430000	1922288	0.00407	0.00111
Chr1	1440000	1987194	0.0039	0.00108
Chr1	1450000	2038221	0.00415	0.00102
Chr1	1460000	2038867	0.00416	0.00105
Chr1	1470000	2047822	0.00412	0.00105
Chr1	1480000	2050476	0.00403	0.00103
Chr1	1490000	2066347	0.00406	0.00103
Chr1	1500000	2071301	0.00407	0.00103
Chr1	1510000	2084031	0.00387	0.00092
Chr1	1520000	2106132	0.00371	0.00089
Chr1	1530000	2119283	0.0038	0.001
Chr1	1540000	2124985	0.0039	0.00115
Chr1	1550000	2134965	0.00415	0.00138
Chr1	1560000	2136259	0.00401	0.00138
Chr1	1570000	2138892	0.00392	0.00138
Chr1	1580000	2139807	0.00394	0.00139
Chr1	1590000	2140184	0.00397	0.00139
Chr1	1600000	2140708	0.00399	0.00139
Chr1	1610000	2141831	0.00403	0.00139
Chr1	1620000	2142188	0.00402	0.00139
Chr1	1630000	2146688	0.00407	0.00139
Chr1	1640000	2146762	0.00408	0.00139
Chr1	1650000	2146762	0.00408	0.00139
Chr1	1660000	2146768	0.00408	0.00139
Chr1	1670000	2146768	0.00408	0.00139
Chr1	1680000	2146768	0.00408	0.00139
Chr1	1690000	2150108	0.00413	0.00125
Chr1	1700000	2169424	0.00408	0.00116
Chr1	1710000	2178708	0.00407	0.00118
Chr1	1720000	2183243	0.00404	0.00115
Chr1	1730000	2217572	0.00431	0.00102
Chr1	1740000	2219120	0.00429	0.00101
Chr1	1750000	2220388	0.00434	0.00101
Chr1	1760000	2220388	0.00434	0.00101
Chr1	1770000	2271568	0.00434	0.00098
Chr1	1780000	2281809	0.00449	0.0009
Chr1	1790000	2282053	0.0045	0.00088
Chr1	1800000	2282053	0.0045	0.00088
Chr1	1810000	2282053	0.0045	0.00088
Chr1	1820000	2291290	0.00459	0.00088
Chr1	1830000	2295852	0.0046	0.00088
Chr1	1840000	2298005	0.00475	0.00088
Chr1	1850000	2298005	0.00475	0.00088
Chr1	1860000	2304801	0.00479	0.00088
Chr1	1870000	2317425	0.00484	0.00088
Chr1	1880000	2372267	0.00482	0.00084
Chr1	1890000	2374922	0.00482	0.00082
Chr1	1900000	2380868	0.00482	0.0008
Chr1	1910000	2385340	0.0048	0.0008
Chr1	1920000	2403799	0.00473	0.00084
Chr1	1930000	2404879	0.00471	0.00084
Chr1	1940000	2404879	0.00471	0.00084
Chr1	1950000	2404890	0.00471	0.00084
Chr1	1960000	2404890	0.00471	0.00084
Chr1	1970000	2404890	0.00471	0.00084
Chr1	1980000	2405329	0.00474	0.00084
Chr1	1990000	2464951	0.0047	0.00085
Chr1	2000000	2481799	0.00474	0.00085
Chr1	2010000	2486026	0.0047	0.00087
Chr1	2020000	2486211	0.0047	0.00087
Chr1	2030000	2486294	0.00469	0.00087
Chr1	2040000	2495755	0.00476	0.00079
Chr1	2050000	2500594	0.0046	0.00079
Chr1	2060000	2502386	0.00453	0.00079
Chr1	2070000	2548462	0.00456	0.00086
Chr1	2080000	2559088	0.00478	0.00097
Chr1	2090000	2565224	0.00491	0.00108
Chr1	2100000	2566127	0.00489	0.00109
Chr1	2110000	2583776	0.00493	0.00114
Chr1	2120000	2603198	0.00487	0.00105
Chr1	2130000	2611683	0.00429	0.00077
Chr1	2140000	2666816	0.00436	0.00084
Chr1	2150000	2716451	0.00436	0.0009
Chr1	2160000	2718035	0.00443	0.00091
Chr1	2170000	2727393	0.00451	0.00093
Chr1	2180000	2738313	0.00455	0.00093
Chr1	2190000	2747623	0.00483	0.00093
Chr1	2200000	2747637	0.00483	0.00093
Chr1	2210000	2750059	0.00484	0.00092
Chr1	2220000	2756991	0.00487	0.00093
Chr1	2230000	2769547	0.0049	0.00096
Chr1	2240000	2772622	0.00492	0.00101
Chr1	2250000	2772959	0.00492	0.00101
Chr1	2260000	2772959	0.00492	0.00101
Chr1	2270000	2773168	0.00493	0.00101
Chr1	2280000	2778298	0.00497	0.00102
Chr1	2290000	2796286	0.00489	0.00103
Chr1	2300000	2809653	0.0047	0.00105
Chr1	2310000	2809950	0.00466	0.00105
Chr1	2320000	2812077	0.00459	0.00105
Chr1	2330000	2813065	0.00459	0.00104
Chr1	2340000	2814289	0.00462	0.00104
Chr1	2350000	2818929	0.00464	0.00107
Chr1	2360000	2819962	0.00461	0.00107
Chr1	2370000	2821316	0.00461	0.00108
Chr1	2380000	2851545	0.00458	0.00113
Chr1	2390000	2857759	0.00457	0.00115
Chr1	2400000	2869823	0.00472	0.00112
Chr1	2410000	2884548	0.00498	0.00117
Chr1	2420000	2924458	0.00509	0.0012
Chr1	2430000	2924925	0.00512	0.0012
Chr1	2440000	2925047	0.00512	0.0012
Chr1	2450000	2925051	0.00512	0.0012
Chr1	2460000	2925409	0.0051	0.00121
Chr1	2470000	2927264	0.00514	0.0012
Chr1	2480000	2927264	0.00514	0.0012
Chr1	2490000	2976652	0.00523	0.00119
Chr1	2500000	2993422	0.00533	0.00123
Chr1	2510000	3008321	0.00553	0.00125
Chr1	2520000	3008968	0.00553	0.00125
Chr1	2530000	3048886	0.00559	0.00121
Chr1	2540000	3103811	0.00559	0.00122
Chr1	2550000	3226792	0.00563	0.00117
Chr1	2560000	3239909	0.0057	0.00111
Chr1	2570000	3250866	0.00564	0.00095
Chr1	2580000	3254204	0.00565	0.00094
Chr1	2590000	3254492	0.00565	0.00092
Chr1	2600000	3259712	0.00557	0.00089
Chr1	2610000	3273803	0.00572	0.00082
Chr1	2620000	3281397	0.00572	0.00076
Chr1	2630000	3282441	0.00567	0.00077
Chr1	2640000	3283316	0.00565	0.00076
Chr1	2650000	3283316	0.00565	0.00076
Chr1	2660000	3285561	0.00553	0.00071
Chr1	2670000	3289043	0.00559	0.00071
Chr1	2680000	3294512	0.0056	0.0007
Chr1	2690000	3347591	0.00563	0.00069
Chr1	2700000	3347591	0.00563	0.00069
Chr1	2710000	3347671	0.00563	0.00069
Chr1	2720000	3374431	0.00577	0.00064
Chr1	2730000	3383307	0.00573	0.00061
Chr1	2740000	3387362	0.00571	0.0006
Chr1	2750000	3415863	0.00566	0.00062
Chr1	2760000	3425663	0.00559	0.00055
Chr1	2770000	3442696	0.00556	0.00054
Chr1	2780000	3446988	0.00537	0.0005
Chr1	2790000	3446988	0.00537	0.0005
Chr1	2800000	3449153	0.00526	0.00047
Chr1	2810000	3484638	0.00529	0.00061
Chr1	2820000	3516243	0.00512	0.0007
Chr1	2830000	3519840	0.00508	0.00073
Chr1	2840000	3519852	0.00508	0.00073
Chr1	2850000	3523323	0.00507	0.00075
Chr1	2860000	3528781	0.00504	0.00074
Chr1	2870000	3530816	0.00485	0.00075
Chr1	2880000	3532437	0.00467	0.00073
Chr1	2890000	3540292	0.00443	0.00078
Chr1	2900000	3541367	0.00441	0.00079
Chr1	2910000	3541369	0.00441	0.00079
Chr1	2920000	3541369	0.00441	0.00079
Chr1	2930000	3583004	0.00436	0.00087
Chr1	2940000	3583756	0.00435	0.00088
Chr1	2950000	3583887	0.00433	0.00088
Chr1	2960000	3584834	0.00432	0.00088
Chr1	2970000	3584834	0.00432	0.00088
Chr1	2980000	3588167	0.0043	0.00091
Chr1	2990000	3591271	0.0041	0.00094
Chr1	3000000	3593456	0.00409	0.00092
Chr1	3010000	3600415	0.00407	0.00093
Chr1	3020000	3601044	0.00406	0.00093
Chr1	3030000	3601045	0.00406	0.00093
Chr1	3040000	3601052	0.00406	0.00093
Chr1	3050000	3602326	0.00395	0.0009
Chr1	3060000	3602326	0.00395	0.0009
Chr1	3070000	3602326	0.00395	0.0009
Chr1	3080000	3602327	0.00395	0.0009
Chr1	3090000	3602327	0.00395	0.0009
Chr1	3100000	3602348	0.00395	0.0009
Chr1	3110000	3603265	0.00387	0.00091
Chr1	3120000	3603265	0.00387	0.00091
Chr1	3130000	3603265	0.00387	0.00091
Chr1	3140000	3603265	0.00387	0.00091
Chr1	3150000	3603269	0.00387	0.00091
Chr1	3160000	3603270	0.00387	0.00091
Chr1	3170000	3603356	0.00386	0.00091
Chr1	3180000	3603356	0.00386	0.00091
Chr1	3190000	3603448	0.00386	0.00091
Chr1	3200000	3604143	0.00383	0.00091
Chr1	3210000	3604147	0.00383	0.00091
Chr1	3220000	3604184	0.00383	0.00091
Chr1	3230000	3672776	0.00369	0.0009
Chr1	3240000	3709803	0.00364	0.0009
Chr1	3250000	3723999	0.00377	0.00091
Chr1	3260000	3880992	0.0039	0.00091
Chr1	3270000	3886477	0.00389	0.00095
Chr1	3280000	3903807	0.0039	0.00097
Chr1	3290000	4036247	0.00405	0.00126
Chr1	3300000	4036518	0.00407	0.00126
Chr1	3310000	4036605	0.00405	0.00126
Chr1	3320000	4036605	0.00405	0.00126
Chr1	3330000	4037035	0.00403	0.00125
Chr1	3340000	4037036	0.00403	0.00125
Chr1	3350000	4042331	0.00388	0.00127
Chr1	3360000	4042564	0.0039	0.00129
Chr1	3370000	4043050	0.00388	0.0013
Chr1	3380000	4047343	0.00386	0.00128
Chr1	3390000	4090751	0.00376	0.00143
Chr1	3400000	4099283	0.00372	0.00146
Chr1	3410000	4110818	0.00356	0.00151
Chr1	3420000	4168350	0.00357	0.00163
Chr1	3430000	4228560	0.00338	0.00175
Chr1	3440000	4228947	0.00338	0.00175
Chr1	3450000	4342441	0.00349	0.00198
Chr1	3460000	4372923	0.00341	0.00191
Chr1	3470000	4372923	0.00341	0.00191
Chr1	3480000	4372924	0.00341	0.00191
Chr1	3490000	4377081	0.0035	0.00184
Chr1	3500000	4390999	0.00355	0.00189
Chr1	3510000	4392688	0.00361	0.00191
Chr1	3520000	4412689	0.00376	0.00191
Chr1	3530000	4417700	0.00395	0.00196
Chr1	3540000	4459931	0.00401	0.00197
Chr1	3550000	4465868	0.00392	0.00197
Chr1	3560000	4465868	0.00392	0.00197
Chr1	3570000	4474253	0.0039	0.00195
Chr1	3580000	4474342	0.0039	0.00194
Chr1	3590000	4533083	0.00398	0.00202
Chr1	3600000	5197744	0.00385	0.00211
Chr1	3610000	5374262	0.00391	0.00211
Chr1	3620000	5374262	0.00391	0.00211
Chr1	3630000	5374824	0.00394	0.00212
Chr1	3640000	5384145	0.00395	0.00214
Chr1	3650000	5384145	0.00395	0.00214
Chr1	3660000	5384145	0.00395	0.00214
Chr1	3670000	5384145	0.00395	0.00214
Chr1	3680000	5385348	0.00394	0.00214
Chr1	3690000	5385737	0.00392	0.00215
Chr1	3700000	5386827	0.00388	0.00215
Chr1	3710000	5387047	0.00388	0.00215
Chr1	3720000	5424490	0.00391	0.00219
Chr1	3730000	5448129	0.00369	0.00221
Chr1	3740000	5448349	0.0037	0.00221
Chr1	3750000	5463872	0.00369	0.00222
Chr1	3760000	5466784	0.00372	0.00222
Chr1	3770000	5467256	0.0037	0.00223
Chr1	3780000	5467266	0.0037	0.00223
Chr1	3790000	5467266	0.0037	0.00223
Chr1	3800000	5467266	0.0037	0.00223
Chr1	3810000	5467326	0.00371	0.00223
Chr1	3820000	5467326	0.00371	0.00223
Chr1	3830000	5467326	0.00371	0.00223
Chr1	3840000	5467343	0.00371	0.00223
Chr1	3850000	5467488	0.00369	0.00223
Chr1	3860000	5467914	0.00371	0.00221
Chr1	3870000	5468041	0.00368	0.00222
Chr1	3880000	5468480	0.00367	0.00222
Chr1	3890000	5621159	0.00382	0.00234
Chr1	3900000	5627115	0.00384	0.00234
Chr1	3910000	5629126	0.00387	0.00233
Chr1	3920000	5629325	0.00387	0.00233
Chr1	3930000	5629326	0.00387	0.00233
Chr1	3940000	5632196	0.00387	0.00232
Chr1	3950000	5632508	0.00388	0.00229
Chr1	3960000	5633391	0.00397	0.00224
Chr1	3970000	5649876	0.0039	0.00228
Chr1	3980000	5649877	0.0039	0.00228
Chr1	3990000	5649877	0.0039	0.00228
Chr1	4000000	5649981	0.00388	0.00228
Chr1	4010000	5650166	0.00386	0.00229
Chr1	4020000	5650229	0.00385	0.0023
Chr1	4030000	5664652	0.00382	0.00231
Chr1	4040000	5679870	0.00378	0.0024
Chr1	4050000	5718424	0.00409	0.00252
Chr1	4060000	5720248	0.00415	0.00251
Chr1	4070000	5721369	0.00415	0.00247
Chr1	4080000	5721369	0.00415	0.00247
Chr1	4090000	5721396	0.00415	0.00247
Chr1	4100000	5723456	0.00418	0.00241
Chr1	4110000	5724244	0.00415	0.0024
Chr1	4120000	5724892	0.00416	0.00244
Chr1	4130000	5724896	0.00416	0.00244
Chr1	4140000	5734453	0.00417	0.00248
Chr1	4150000	5734631	0.00418	0.00247
Chr1	4160000	5734631	0.00418	0.00247
Chr1	4170000	5750886	0.00421	0.00248
Chr1	4180000	5750888	0.00421	0.00248
Chr1	4190000	5770898	0.0042	0.00244
Chr1	4200000	5770971	0.0042	0.00245
Chr1	4210000	5790682	0.00425	0.00251
Chr1	4220000	5790683	0.00425	0.00251
Chr1	4230000	5793952	0.00435	0.00258
Chr1	4240000	5794476	0.00436	0.00258
Chr1	4250000	5794766	0.00435	0.00258
Chr1	4260000	5799915	0.00435	0.0026
Chr1	4270000	5800019	0.00435	0.0026
Chr1	4280000	5801571	0.00436	0.00261
Chr1	4290000	5810677	0.00423	0.0026
Chr1	4300000	5811372	0.0042	0.00258
Chr1	4310000	5811372	0.0042	0.00258
Chr1	4320000	5811372	0.0042	0.00258
Chr1	4330000	5812496	0.00425	0.00245
Chr1	4340000	5816361	0.00429	0.00243
Chr1	4350000	5817842	0.00434	0.0025
Chr1	4360000	5819722	0.00439	0.0026
Chr1	4370000	5819834	0.00439	0.0026
Chr1	4380000	5866412	0.00431	0.00258
Chr1	4390000	5869197	0.00436	0.00258
Chr1	4400000	5872549	0.00433	0.00252
Chr1	4410000	5874721	0.00421	0.00244
Chr1	4420000	5919036	0.00399	0.00232
Chr1	4430000	5924511	0.004	0.00228
Chr1	4440000	5925685	0.00409	0.00224
Chr1	4450000	6018619	0.00414	0.00222
Chr1	4460000	6019432	0.00416	0.00222
Chr1	4470000	6027522	0.00415	0.00221
Chr1	4480000	6055204	0.00417	0.00219
Chr1	4490000	6056102	0.00418	0.00215
Chr1	4500000	6056657	0.00419	0.00214
Chr1	4510000	6057163	0.0042	0.00216
Chr1	4520000	6057170	0.0042	0.00216
Chr1	4530000	6074118	0.00423	0.00223
Chr1	4540000	6081178	0.00429	0.00223
Chr1	4550000	6081178	0.00429	0.00223
Chr1	4560000	6086743	0.00429	0.00224
Chr1	4570000	6087357	0.00419	0.00223
Chr1	4580000	6087357	0.00419	0.00223
Chr1	4590000	6087357	0.00419	0.00223
Chr1	4600000	6087358	0.00419	0.00223
Chr1	4610000	6087358	0.00419	0.00223
Chr1	4620000	6087358	0.00419	0.00223
Chr1	4630000	6087358	0.00419	0.00223
Chr1	4640000	6087358	0.00419	0.00223
Chr1	4650000	6087359	0.00419	0.00223
Chr1	4660000	6087359	0.00419	0.00223
Chr1	4670000	6094820	0.0042	0.00222
Chr1	4680000	6094970	0.0042	0.00222
Chr1	4690000	6094970	0.0042	0.00222
Chr1	4700000	6094970	0.0042	0.00222
Chr1	4710000	6094970	0.0042	0.00222
Chr1	4720000	6094970	0.0042	0.00222
Chr1	4730000	6094970	0.0042	0.00222
Chr1	4740000	6094970	0.0042	0.00222
Chr1	4750000	6094970	0.0042	0.00222
Chr1	4760000	6094970	0.0042	0.00222
Chr1	4770000	6094970	0.0042	0.00222
Chr1	4780000	6094970	0.0042	0.00222
Chr1	4790000	6094970	0.0042	0.00222
Chr1	4800000	6094970	0.0042	0.00222
Chr1	4810000	6094970	0.0042	0.00222
Chr1	4820000	6094970	0.0042	0.00222
Chr1	4830000	6094970	0.0042	0.00222
Chr1	4840000	6094970	0.0042	0.00222
Chr1	4850000	6094970	0.0042	0.00222
Chr1	4860000	6094970	0.0042	0.00222
Chr1	4870000	6094970	0.0042	0.00222
Chr1	4880000	6094970	0.0042	0.00222
Chr1	4890000	6094970	0.0042	0.00222
Chr1	4900000	6094970	0.0042	0.00222
Chr1	4910000	6094970	0.0042	0.00222
Chr1	4920000	6094970	0.0042	0.00222
Chr1	4930000	6094970	0.0042	0.00222
Chr1	4940000	6094970	0.0042	0.00222
Chr1	4950000	6095002	0.0042	0.00222
Chr1	4960000	6095024	0.0042	0.00222
Chr1	4970000	6095034	0.0042	0.00222
Chr1	4980000	6095048	0.0042	0.00221
Chr1	4990000	6095202	0.0042	0.0022
Chr1	5000000	6095202	0.0042	0.0022
Chr1	5010000	6095812	0.0042	0.0022
Chr1	5020000	6096241	0.00425	0.00218
Chr1	5030000	6096241	0.00425	0.00218
Chr1	5040000	6096241	0.00425	0.00218
Chr1	5050000	6096241	0.00425	0.00218
Chr1	5060000	6096241	0.00425	0.00218
Chr1	5070000	6096241	0.00425	0.00218
Chr1	5080000	6096365	0.00425	0.00218
Chr1	5090000	6096365	0.00425	0.00218
Chr1	5100000	6096365	0.00425	0.00218
Chr1	5110000	6096365	0.00425	0.00218
Chr1	5120000	6098732	0.00427	0.0022
Chr1	5130000	6098798	0.00427	0.00219
Chr1	5140000	6098808	0.00428	0.00219
Chr1	5150000	6098853	0.00428	0.00219
Chr1	5160000	6098898	0.00428	0.00219
Chr1	5170000	6098947	0.00428	0.00218
Chr1	5180000	6098950	0.00428	0.00218
Chr1	5190000	6099112	0.00428	0.00217
Chr1	5200000	6099202	0.00429	0.00217
Chr1	5210000	6099202	0.00429	0.00217
Chr1	5220000	6102498	0.0043	0.00219
Chr1	5230000	6102518	0.0043	0.00219
Chr1	5240000	6102518	0.0043	0.00219
Chr1	5250000	6102518	0.0043	0.00219
Chr1	5260000	6102518	0.0043	0.00219
Chr1	5270000	6102518	0.0043	0.00219
Chr1	5280000	6102518	0.0043	0.00219
Chr1	5290000	6102518	0.0043	0.00219
Chr1	5300000	6102518	0.0043	0.00219
Chr1	5310000	6102518	0.0043	0.00219
Chr1	5320000	6102528	0.00431	0.00219
Chr1	5330000	6102528	0.00431	0.00219
Chr1	5340000	6102528	0.00431	0.00219
Chr1	5350000	6102528	0.00431	0.00219
Chr1	5360000	6102530	0.00431	0.00219
Chr1	5370000	6115219	0.00422	0.00218
Chr1	5380000	6123233	0.00427	0.00216
Chr1	5390000	6161877	0.00426	0.00217
Chr1	5400000	6161877	0.00426	0.00217
Chr1	5410000	6161877	0.00426	0.00217
Chr1	5420000	6162309	0.00424	0.00217
Chr1	5430000	6173764	0.00426	0.00221
Chr1	5440000	6174901	0.00425	0.00221
Chr1	5450000	6175893	0.00425	0.0022
Chr1	5460000	6175940	0.00425	0.0022
Chr1	5470000	6179493	0.0042	0.0022
Chr1	5480000	6180198	0.0042	0.0022
Chr1	5490000	6180325	0.00419	0.0022
Chr1	5500000	6180325	0.00419	0.0022
Chr1	5510000	6180325	0.00419	0.0022
Chr1	5520000	6180325	0.00419	0.0022
Chr1	5530000	6180952	0.00417	0.00218
Chr1	5540000	6196879	0.00407	0.0022
Chr1	5550000	6201121	0.00392	0.0024
Chr1	5560000	6201121	0.00392	0.0024
Chr1	5570000	6201121	0.00392	0.0024
Chr1	5580000	6201121	0.00392	0.0024
Chr1	5590000	6201121	0.00392	0.0024
Chr1	5600000	6201122	0.00392	0.0024
Chr1	5610000	6219760	0.00389	0.00242
Chr1	5620000	6219760	0.00389	0.00242
Chr1	5630000	6224681	0.00382	0.00251
Chr1	5640000	6226033	0.00372	0.00251
Chr1	5650000	6231045	0.0037	0.0025
Chr1	5660000	6233447	0.00363	0.00257
Chr1	5670000	6287863	0.00333	0.00276
Chr1	5680000	6288167	0.00333	0.00277
Chr1	5690000	6330226	0.00317	0.00275
Chr1	5700000	6330699	0.00315	0.00278
Chr1	5710000	6330702	0.00315	0.00278
Chr1	5720000	6343776	0.00279	0.00288
Chr1	5730000	6361574	0.00247	0.00274
Chr1	5740000	6366195	0.00243	0.0027
Chr1	5750000	6366457	0.00242	0.0027
Chr1	5760000	6373806	0.00241	0.0027
Chr1	5770000	6373807	0.00241	0.0027
Chr1	5780000	6377285	0.00239	0.00269
Chr1	5790000	6383049	0.00231	0.00261
Chr1	5800000	6398904	0.00217	0.00261
Chr1	5810000	6402192	0.00211	0.00271
Chr1	5820000	6449116	0.0019	0.00276
Chr1	5830000	6451107	0.00188	0.00292
Chr1	5840000	6451108	0.00188	0.00292
Chr1	5850000	6451701	0.00186	0.00292
Chr1	5860000	6452364	0.00186	0.00297
Chr1	5870000	6475491	0.00171	0.00314
Chr1	5880000	6508440	0.00162	0.00352
Chr1	5890000	6515929	0.00155	0.00357
Chr1	5900000	6516611	0.00155	0.00359
Chr1	5910000	6517313	0.00155	0.00362
Chr1	5920000	6523823	0.00147	0.00372
Chr1	5930000	6529646	0.00136	0.0038
Chr1	5940000	6529648	0.00136	0.0038
Chr1	5950000	6529648	0.00136	0.0038
Chr1	5960000	6529648	0.00136	0.0038
Chr1	5970000	6529648	0.00136	0.0038
Chr1	5980000	6529648	0.00136	0.0038
Chr1	5990000	6529648	0.00136	0.0038
Chr1	6000000	6529648	0.00136	0.0038
Chr1	6010000	6530599	0.00134	0.00383
Chr1	6020000	6542388	0.00129	0.00392
Chr1	6030000	6549004	0.00116	0.00405
Chr1	6040000	6549471	0.00115	0.00408
Chr1	6050000	6551791	0.00115	0.00408
Chr1	6060000	6565387	0.00104	0.00415
Chr1	6070000	6566828	0.00098	0.0041
Chr1	6080000	6674625	0.00079	0.004
Chr1	6090000	6696548	0.00077	0.00399
Chr1	6100000	6734869	0.00065	0.00401
Chr1	6110000	6746668	0.00052	0.00408
Chr1	6120000	6747882	0.00043	0.00408
Chr1	6130000	6801037	0.00039	0.00413
Chr1	6140000	6801098	0.00039	0.00414
Chr1	6150000	6801582	0.00039	0.00416
Chr1	6160000	6805179	0.00037	0.0042
Chr1	6170000	6826456	0.00022	0.00419
